pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
893,0.87,#191b1f,0.04,#6f6c73,0.03,#384652,0.02,#465760,0.01,#623140,0.01,#6d4656,0.01,#b97b83,0.0,#cbb9b7
894,0.89,#161618,0.04,#65636b,0.03,#35434f,0.01,#41505a,0.01,#582f3c,0.01,#5b4252,0.0,#b3b6ba,0.0,#9a7d82
895,0.9,#1a191e,0.04,#766d74,0.02,#414b55,0.01,#4f5a63,0.01,#6d4958,0.01,#632f43,0.0,#c5c0c4,0.0,#a09ca7
896,0.82,#191c1c,0.05,#6d838e,0.04,#cde6e1,0.03,#47626e,0.02,#99b9be,0.02,#394a5b,0.01,#67233c,0.01,#6a4068
897,0.79,#181b1b,0.06,#d0e9e2,0.05,#6e818c,0.03,#9ababd,0.03,#47616d,0.02,#3b4b5b,0.01,#6d143a,0.01,#87a3ae
898,0.81,#171919,0.07,#d7efe3,0.05,#6e7d86,0.02,#3d495b,0.02,#48606d,0.01,#98b8bd,0.01,#6c1336,0.01,#6d3d67
899,0.91,#171714,0.03,#6e7983,0.02,#d0eae1,0.02,#3b4a5c,0.01,#641e3c,0.01,#465e6c,0.01,#6e4164,0.0,#97b7bb
900,0.89,#181612,0.04,#707681,0.02,#3c4859,0.01,#46606e,0.01,#6a4361,0.01,#ccdad8,0.01,#62263d,0.01,#95b6bc
901,0.74,#19171a,0.09,#7d7480,0.04,#3c4c5b,0.04,#46606e,0.03,#744561,0.03,#cacccc,0.02,#6e233e,0.01,#c29baf
902,0.74,#19171b,0.09,#797581,0.06,#465f6d,0.05,#3d4c5b,0.02,#734463,0.02,#cdd6d2,0.01,#6c2a43,0.01,#b98295
903,0.7,#19161a,0.1,#797480,0.05,#455f6c,0.05,#3e4c5b,0.03,#cad2d1,0.03,#6d4661,0.02,#662841,0.01,#b97d94
904,0.69,#191518,0.11,#75737e,0.06,#445d6a,0.05,#3f4c5a,0.03,#6f4360,0.03,#c4c6c6,0.02,#66233d,0.01,#be96ac
905,0.73,#131011,0.09,#6d707b,0.06,#425d6a,0.04,#3d4c5b,0.03,#6d4362,0.02,#67233d,0.02,#c6d0d1,0.01,#b0798e
906,0.91,#100e0b,0.04,#3d2b1b,0.03,#533f29,0.01,#234149,0.01,#142b3a,0.01,#5e523e,0.0,#8b7956,0.0,#715d3e
907,0.9,#14100b,0.06,#5e4322,0.02,#d8e7cd,0.01,#705b37,0.0,#838571,0.0,#182e5e,0.0,#b5b392,0.0,#3c686e
908,0.91,#15110d,0.03,#5d4022,0.02,#d4e1c7,0.01,#2e3d67,0.01,#7f8073,0.01,#745e3d,0.0,#445e7c,0.0,#b3b496
909,0.91,#15110d,0.02,#7e8172,0.02,#283a69,0.02,#d9e5cc,0.01,#5f422b,0.01,#746244,0.01,#475e7e,0.01,#b4b599
910,0.9,#18130e,0.03,#7d7e71,0.02,#26386a,0.02,#dee9d1,0.01,#60402c,0.01,#746247,0.01,#476082,0.0,#b7b89c
911,0.88,#17120f,0.03,#223468,0.03,#7a7c71,0.02,#dce7cf,0.01,#653a29,0.01,#776245,0.01,#476183,0.0,#b6b599
912,0.87,#151110,0.04,#21366b,0.03,#787b71,0.02,#643525,0.02,#dae7cd,0.01,#7a6244,0.01,#445e7d,0.0,#b9966c
913,0.88,#120f10,0.04,#18306a,0.03,#613425,0.02,#7a7b6e,0.01,#dae8cd,0.01,#7d6243,0.01,#3d5d83,0.0,#b79266
914,0.86,#111011,0.06,#132b68,0.03,#807f6d,0.02,#d8e6cb,0.02,#5d4731,0.01,#726046,0.0,#b4966d,0.0,#3b5b74
915,0.83,#131213,0.04,#dce8c9,0.03,#88856d,0.03,#0e2565,0.02,#766346,0.02,#604a33,0.01,#c7bf96,0.01,#b09a72
916,0.84,#181715,0.06,#d9e9cf,0.03,#828572,0.03,#61472f,0.02,#786245,0.01,#304361,0.01,#aeb69d,0.0,#476172
917,0.84,#181614,0.06,#d8e9ce,0.04,#838873,0.03,#60462f,0.02,#7b6345,0.01,#9db398,0.01,#aeb69b,0.0,#2d435f
918,0.84,#181614,0.06,#d7e9ce,0.04,#83866e,0.03,#7c6346,0.02,#634831,0.01,#9fb398,0.0,#b3b89b,0.0,#364a57
919,0.83,#181513,0.06,#d6e7cb,0.04,#624631,0.04,#7e6244,0.03,#83846c,0.01,#b2b697,0.0,#9eb297,0.0,#a89777
920,0.83,#181613,0.05,#d5e6ca,0.04,#65462f,0.04,#826344,0.03,#86846a,0.01,#b3b797,0.0,#a99471,0.0,#9daf94
921,0.77,#191612,0.08,#d6e8cd,0.05,#806243,0.05,#63442e,0.04,#868368,0.01,#b2b696,0.0,#a79775,0.0,#9cb096
922,0.75,#191611,0.1,#d7eacf,0.05,#644530,0.05,#878369,0.04,#816344,0.01,#b3b595,0.0,#9cb096,0.0,#a99b79
923,0.75,#071b27,0.06,#1d445a,0.06,#285f6f,0.05,#8cbec1,0.04,#4d7e88,0.03,#6ea3ae,0.02,#5c929e,0.0,#799f98
924,0.82,#0f2021,0.11,#265451,0.03,#264942,0.02,#1b3d4f,0.02,#3a665e,0.0,#364d42,0.0,#529a93,0.0,#499082
925,0.83,#0e1f20,0.1,#265450,0.02,#274a42,0.02,#39655d,0.02,#1a3e4f,0.0,#354d43,0.0,#559c96,0.0,#4a9183
926,0.84,#161d24,0.08,#29485b,0.04,#355e6e,0.03,#5d7078,0.01,#beddd4,0.0,#514745,0.0,#554c57,0.0,#87b2b3
927,0.84,#161d24,0.07,#29485b,0.05,#385e6d,0.02,#617379,0.01,#c2e0d7,0.0,#90b7b8,0.0,#7b9ba5,0.0,#554947
928,0.85,#161d25,0.06,#28485c,0.05,#385e6d,0.02,#61737a,0.01,#c2e1d8,0.0,#91b5b7,0.0,#554a49,0.0,#7e9daa
929,0.84,#151c24,0.09,#2a495c,0.04,#3c616f,0.02,#63747a,0.01,#c2e1d7,0.0,#99c0bf,0.0,#809ea7,0.0,#594f58
930,0.84,#151c24,0.06,#27465a,0.05,#355b6a,0.03,#5c7078,0.01,#bfdfd6,0.0,#504646,0.0,#87afb2,0.0,#7497a5
931,0.84,#151c23,0.07,#27475a,0.04,#335b6a,0.03,#5b7079,0.01,#bfded6,0.0,#4e4143,0.0,#504958,0.0,#6a93a3
932,0.84,#151c23,0.06,#26475b,0.04,#345c6c,0.03,#5c737c,0.01,#c0e0d7,0.0,#7195a4,0.0,#4e4347,0.0,#514a5a
933,0.82,#101819,0.09,#103443,0.03,#454b50,0.02,#65646b,0.02,#183d49,0.01,#768089,0.01,#322e34,0.0,#2a3c39
934,0.8,#0f1718,0.08,#103241,0.04,#153a48,0.03,#42484d,0.02,#626068,0.01,#737d86,0.01,#312c32,0.01,#293936
935,0.84,#10191b,0.07,#103546,0.03,#494d53,0.02,#66666e,0.01,#353036,0.01,#78858f,0.01,#1a3d49,0.0,#2b3e3a
936,0.84,#101819,0.07,#0f3444,0.03,#464b51,0.02,#65646c,0.01,#183d48,0.01,#76828c,0.01,#323035,0.01,#2a3c39
937,0.84,#101718,0.08,#103444,0.03,#454a50,0.02,#64636b,0.01,#1a3d48,0.01,#75808a,0.01,#322f35,0.0,#2a3c39
938,0.78,#101619,0.13,#1e3541,0.06,#26414d,0.02,#495457,0.01,#7a8a8e,0.0,#363136,0.0,#3c373f,0.0,#676c71
939,0.77,#101518,0.13,#1d3440,0.06,#25404d,0.02,#475255,0.01,#79888d,0.0,#343035,0.0,#3b373e,0.0,#696f77
940,0.79,#10161a,0.12,#1e3542,0.05,#26424f,0.02,#4a5558,0.01,#7b8b8f,0.0,#353236,0.0,#3c3840,0.0,#676b71
941,0.82,#0f1819,0.08,#0f3444,0.03,#464b50,0.02,#64636b,0.02,#153b4a,0.01,#76828b,0.01,#322f34,0.01,#2a3b38
942,0.81,#10191a,0.09,#0f3546,0.03,#4b4b52,0.03,#66666e,0.01,#353337,0.01,#77868f,0.0,#3f3843,0.0,#33403c
943,0.82,#10191b,0.08,#0f3647,0.04,#4d4d54,0.03,#686871,0.01,#373239,0.01,#788791,0.0,#413945,0.0,#363f3d
944,0.83,#101819,0.1,#0f3647,0.03,#4c4e55,0.02,#67666f,0.01,#363037,0.01,#78848f,0.0,#2c3e3a,0.0,#3f3744
945,0.77,#0f1617,0.07,#103140,0.07,#123848,0.04,#42464c,0.01,#332d33,0.01,#71767e,0.01,#293835,0.01,#636069
946,0.78,#0f1718,0.07,#133847,0.06,#10313f,0.04,#41464b,0.02,#625f68,0.02,#717880,0.01,#312b32,0.01,#283835
947,0.84,#1a222a,0.08,#384757,0.04,#5d6e79,0.02,#475c69,0.01,#7d9aad,0.0,#b2cad0,0.0,#91b1be,0.0,#4f525e
948,0.84,#1a222b,0.08,#384857,0.03,#5f707a,0.02,#485d69,0.01,#7c9aac,0.0,#94b2be,0.0,#b6cdd2,0.0,#4a554d
949,0.84,#1a222b,0.08,#384857,0.04,#5e6f79,0.02,#475c69,0.01,#7c9aac,0.0,#94b2be,0.0,#b5cdd1,0.0,#51515a
950,0.84,#1a222a,0.08,#384857,0.04,#5e7079,0.02,#475c68,0.01,#7c9aac,0.0,#93b2bf,0.0,#b5ccd0,0.0,#50515c
951,0.94,#0d1315,0.03,#55565b,0.01,#707278,0.01,#3b373c,0.01,#7f8a92,0.0,#123044,0.0,#443c47,0.0,#747e80
952,0.95,#0e1416,0.03,#62656d,0.01,#484248,0.01,#514b56,0.0,#9bc8d0,0.0,#375964,0.0,#6c96a8,0.0,#344a58
953,0.94,#0f1517,0.04,#5e6069,0.01,#453f45,0.01,#4f4752,0.0,#334450,0.0,#6590a1,0.0,#98c4cc,0.0,#72a6b8
954,0.94,#0e1517,0.04,#5b5c65,0.02,#423c42,0.01,#4c4550,0.0,#2c404d,0.0,#7a7e87,0.0,#689bae,0.0,#90b7bf
955,0.88,#0e1415,0.05,#143043,0.04,#505057,0.01,#383438,0.01,#6b666f,0.01,#283d48,0.0,#767e87,0.0,#403644
956,0.92,#0e1315,0.03,#53545b,0.03,#112f44,0.01,#3a343b,0.01,#6e6c75,0.0,#443946,0.0,#7c858e,0.0,#767582
957,0.91,#0d1213,0.03,#112e42,0.03,#4e4f55,0.01,#363136,0.01,#68676e,0.01,#777e87,0.0,#3f3542,0.0,#706e7b
958,0.82,#111a1c,0.08,#103647,0.04,#505158,0.02,#6a6b73,0.02,#373338,0.01,#413b46,0.01,#798b95,0.0,#2a4247
959,0.82,#10191a,0.07,#0f3646,0.04,#4c4d54,0.03,#66676e,0.02,#363137,0.01,#75858e,0.01,#183d4a,0.0,#3e3843
960,0.82,#0f1617,0.07,#0f3546,0.04,#4a4c52,0.03,#65656d,0.01,#143c4a,0.01,#352f35,0.01,#75828a,0.0,#3f3643
961,0.81,#0f1617,0.08,#103444,0.04,#484a51,0.03,#63626a,0.02,#143b4a,0.01,#75828a,0.01,#332e34,0.0,#3f3441
962,0.8,#0f1718,0.07,#103241,0.04,#133948,0.04,#47494f,0.02,#626068,0.02,#727d85,0.01,#293936,0.01,#322c33
963,0.81,#0f1617,0.07,#103241,0.04,#494b51,0.03,#153a48,0.02,#646269,0.02,#727d85,0.01,#342e34,0.01,#2a3a36
964,0.84,#0f1718,0.06,#103646,0.04,#4d4e55,0.03,#67676e,0.01,#363137,0.01,#77848e,0.0,#413744,0.0,#34403c
965,0.71,#171b24,0.1,#3a677a,0.09,#2b485d,0.06,#607886,0.02,#c8e7de,0.01,#5a495e,0.01,#553e48,0.01,#7a9aa9
966,0.73,#171b24,0.1,#3c687c,0.09,#2c495f,0.05,#637a88,0.01,#ccebe1,0.01,#5d4d60,0.0,#59404b,0.0,#7f9dad
967,0.72,#161a23,0.1,#3a677a,0.09,#2b485d,0.06,#607887,0.01,#c9e8e0,0.01,#5b4b5f,0.01,#563f47,0.0,#7d9cac
968,0.72,#161a23,0.1,#3a6679,0.08,#2b475d,0.06,#607886,0.01,#c9e8e0,0.01,#5b4a5d,0.01,#7b9bab,0.01,#563e47
969,0.9,#0d1212,0.03,#4c4a50,0.03,#102d41,0.02,#353035,0.01,#65626b,0.01,#777b85,0.0,#3f3541,0.0,#6b6f73
970,0.91,#0c1213,0.03,#505056,0.03,#0f2e43,0.01,#373137,0.01,#7a818b,0.01,#6c6971,0.0,#413743,0.0,#72707f
971,0.91,#0c1213,0.03,#504f55,0.02,#0f2e43,0.01,#373237,0.01,#6a676f,0.01,#7a808b,0.0,#423644,0.0,#3c3c3c
972,0.73,#111619,0.15,#213744,0.07,#294351,0.03,#4d5255,0.01,#383537,0.01,#818e92,0.0,#6c6b71,0.0,#71757c
973,0.75,#12171a,0.15,#223846,0.05,#2b4554,0.03,#505558,0.01,#3a3739,0.0,#849093,0.0,#423c43,0.0,#727177
974,0.73,#111619,0.14,#203643,0.08,#294250,0.04,#4d5254,0.01,#383437,0.0,#828e91,0.0,#6e6d74,0.0,#413940
975,0.74,#12161a,0.15,#213745,0.06,#2a4452,0.03,#4e5356,0.01,#3a3539,0.0,#849194,0.0,#706f76,0.0,#413a42
976,0.75,#12161a,0.15,#213845,0.05,#2a4453,0.03,#4e5457,0.01,#3a3639,0.0,#859295,0.0,#413c42,0.0,#6f7076
977,0.6,#101d28,0.23,#274154,0.08,#556b78,0.06,#395363,0.01,#a6c0c2,0.01,#78919d,0.0,#859fab,0.0,#474b4e
978,0.6,#101d28,0.22,#274053,0.08,#546a77,0.07,#355162,0.01,#a3bdbe,0.01,#77909c,0.0,#819ba7,0.0,#464543
979,0.58,#0f1c27,0.24,#263f53,0.08,#365262,0.08,#546976,0.01,#a5bfc0,0.01,#768f9b,0.0,#829ca7,0.0,#464644
980,0.75,#13161b,0.17,#25374a,0.03,#304659,0.03,#52595c,0.01,#3d373d,0.0,#879397,0.0,#453e47,0.0,#74767d
981,0.71,#121518,0.17,#233446,0.07,#2d4255,0.04,#495256,0.01,#808a8f,0.0,#383338,0.0,#6d6d74,0.0,#403940
982,0.69,#111417,0.17,#223244,0.09,#2b4052,0.04,#464e54,0.01,#7a8288,0.0,#373035,0.0,#6a686e,0.0,#3e353d
983,0.7,#121518,0.18,#233446,0.07,#2d4254,0.04,#475055,0.01,#7d868b,0.01,#373337,0.0,#3e3840,0.0,#6b6b71
984,0.71,#121519,0.19,#243547,0.05,#2e4356,0.04,#4a5257,0.01,#7f898e,0.0,#383438,0.0,#3f3a41,0.0,#72767d
985,0.66,#111417,0.19,#223243,0.1,#2b3f51,0.04,#454d53,0.01,#7b8489,0.0,#3b353b,0.0,#362f34,0.0,#6d6e74
986,0.68,#111418,0.18,#223244,0.09,#2c4052,0.03,#464f54,0.01,#7c868b,0.0,#363036,0.0,#3c363e,0.0,#69696f
987,0.71,#121519,0.18,#243547,0.06,#2d4255,0.03,#485258,0.01,#7e898f,0.01,#383438,0.0,#6c6e74,0.0,#3e3941
988,0.71,#12151a,0.18,#233447,0.06,#2c4154,0.03,#455158,0.01,#373337,0.01,#7d888e,0.0,#6a6c72,0.0,#3f3841
989,0.69,#121519,0.17,#223244,0.09,#2b3f51,0.03,#3f4d55,0.01,#363035,0.01,#7f878d,0.0,#69676e,0.0,#3c363e
990,0.7,#121519,0.18,#223345,0.09,#2b4052,0.03,#414f56,0.01,#7f878d,0.0,#363136,0.0,#6a696f,0.0,#3d363f
991,0.98,#080d0f,0.02,#cfe7de,0.0,#2f4b5a,0.0,#375d68,0.0,#5f7076,0.0,#99b3b7,0.0,#8ea7ae,,
992,0.96,#090e11,0.02,#cfe7df,0.01,#2e4a5b,0.01,#40606e,0.0,#6d8691,0.0,#98b6bb,0.0,#83a1ab,,
993,0.92,#0a0f13,0.03,#cce4dc,0.02,#2b4a5d,0.02,#3c6070,0.0,#657d89,0.0,#9ab6bb,0.0,#7e9fab,,
994,0.9,#0b1114,0.04,#416575,0.03,#c9e0d8,0.02,#2e4c5d,0.02,#62808d,0.0,#9db6b8,0.0,#86a4ae,0.0,#9aaca9
995,0.73,#0d161d,0.09,#25465c,0.08,#3e6476,0.07,#5f7d8a,0.02,#d0ede0,0.01,#709cac,0.0,#91b8bd,,
996,0.73,#0d161e,0.08,#25475d,0.08,#3e6476,0.07,#5f7d89,0.02,#d0ede0,0.01,#709cac,0.0,#90b7bc,,
997,0.73,#0d161e,0.08,#25475d,0.08,#3f6576,0.07,#5f7d8a,0.02,#d0ede0,0.01,#709dad,0.0,#90b7bc,0.0,#4785a6
998,0.73,#0d161d,0.09,#25465c,0.08,#3e6476,0.07,#5f7d89,0.02,#d0ede0,0.01,#6f9cac,0.0,#90b7bc,,
999,0.68,#10171c,0.13,#154755,0.09,#1e2f3b,0.08,#37474d,0.01,#2c2a2e,0.01,#30313c,0.01,#555b5e,0.01,#166670
1000,0.68,#10171c,0.13,#164754,0.09,#1e2f3b,0.08,#39484e,0.01,#2d2a2f,0.01,#30313c,0.01,#156670,0.0,#58585c
1001,0.68,#10171c,0.13,#164754,0.09,#1e2f3b,0.07,#38484e,0.01,#2d2a2f,0.01,#31313c,0.01,#585a5e,0.01,#166670
1002,0.68,#10171c,0.13,#164754,0.09,#1e2f3b,0.07,#38484e,0.01,#2d2a2f,0.01,#31313c,0.01,#565c5f,0.01,#156670
1003,0.68,#10171c,0.13,#164754,0.09,#1e2f3b,0.07,#38484e,0.01,#2d2a2f,0.01,#30313c,0.01,#575c5f,0.01,#166670
1004,0.68,#10171c,0.13,#154755,0.09,#1e2f3b,0.07,#37474d,0.01,#2c2a2f,0.01,#2f313c,0.01,#565c5f,0.01,#166670
1005,0.68,#10171c,0.13,#154755,0.09,#1e2f3b,0.07,#37474d,0.01,#2c2a2f,0.01,#2f313c,0.01,#555c5f,0.01,#14656f
1006,0.67,#10171c,0.14,#164553,0.09,#1e2e3a,0.07,#38484d,0.01,#2d292e,0.01,#312f3b,0.01,#14646e,0.0,#585a5e
1007,0.66,#0f161c,0.14,#174451,0.1,#1e2d39,0.08,#38464c,0.01,#12626c,0.01,#302e3a,0.01,#2d282d,0.01,#1c6d75
1008,0.49,#0d1a28,0.17,#3d6678,0.13,#22455b,0.12,#597a8a,0.04,#ccece2,0.03,#6698a8,0.01,#80b1bf,0.0,#4587a1
1009,0.49,#0d1a28,0.17,#3d6779,0.13,#23455b,0.12,#5a7b8a,0.04,#cdede2,0.03,#6699aa,0.01,#81b2bf,0.0,#4688a1
1010,0.49,#0c1927,0.18,#3c6679,0.13,#22445b,0.12,#5a7b8b,0.05,#ccece1,0.03,#6699a9,0.01,#7fb0be,0.0,#4289a2
1011,0.49,#0d1927,0.18,#3c677a,0.13,#22455b,0.11,#5a7b8a,0.05,#ccece2,0.03,#6798a9,0.01,#7fb1bf,0.0,#4689a1
1012,0.5,#0d1b29,0.18,#3b677a,0.12,#23455c,0.11,#5b7c8b,0.05,#ccece2,0.03,#6699aa,0.01,#80b2c0,0.0,#4389a2
1013,0.49,#0d1a28,0.18,#3b677a,0.13,#22445b,0.11,#5b7b8b,0.05,#cdede2,0.03,#6799aa,0.01,#80b1be,0.0,#4287a2
1014,0.49,#0d1a28,0.17,#3b677b,0.13,#23455c,0.11,#5b7b8b,0.05,#ccece2,0.03,#679aaa,0.01,#82b2c0,0.0,#4588a3
1015,0.85,#0f171b,0.05,#102f3f,0.04,#0e2835,0.03,#353940,0.01,#4f4c54,0.01,#5c636c,0.01,#27242a,0.0,#2e2734
1016,0.82,#0f161a,0.06,#102e3d,0.05,#122732,0.03,#34383e,0.02,#5a616a,0.01,#4d4952,0.01,#272328,0.0,#2b2632
1017,0.84,#0f171b,0.05,#102834,0.05,#102f3e,0.03,#35393f,0.01,#5b646c,0.01,#4d4b53,0.01,#272429,0.0,#2d2832
1018,0.85,#0f171b,0.05,#0f2f3f,0.04,#0d2836,0.03,#363940,0.01,#5b646d,0.01,#4f4c54,0.01,#27242a,0.0,#2d2934
1019,0.85,#0f171b,0.05,#102f3f,0.05,#0e2835,0.02,#353940,0.01,#4e4b54,0.01,#5c636c,0.01,#27242a,0.0,#2c2933
1020,0.85,#0f171b,0.05,#102f3f,0.05,#0e2835,0.03,#363940,0.01,#4f4b53,0.01,#5c636c,0.01,#272329,0.0,#2d2833
1021,0.9,#172b3c,0.05,#607681,0.02,#244c66,0.01,#3d677b,0.01,#7ea3b1,0.01,#8eb6c2,0.0,#a7ccd0,0.0,#505359
1022,0.89,#172b3d,0.06,#647985,0.02,#3e6578,0.02,#244c67,0.01,#91b8c3,0.01,#80a4b2,0.0,#aed4d6,0.0,#50535a
1023,0.81,#172b3c,0.08,#617682,0.07,#2b4a61,0.02,#3f6173,0.01,#7da1b0,0.01,#a2c7ce,0.0,#8eb5c0,0.0,#4d5057
1024,0.81,#172a3c,0.09,#254861,0.06,#667a85,0.03,#396174,0.0,#bce1e0,0.0,#7da1b2,0.0,#8eb7c3,0.0,#684e4b
1025,0.87,#131d26,0.07,#274257,0.02,#375b6e,0.02,#597683,0.01,#a9cecd,0.01,#7599a3,0.0,#87acb3,0.0,#50455d
1026,0.85,#141d26,0.08,#274156,0.02,#5b7179,0.02,#35596d,0.02,#a6caca,0.01,#7397a2,0.0,#83a8b0,0.0,#484a48
1027,0.86,#141d26,0.07,#274256,0.02,#5b7178,0.02,#355a6d,0.01,#a6cbcb,0.01,#7496a2,0.0,#84a9b1,0.0,#4a4b49
1028,0.86,#141d26,0.07,#284257,0.02,#5f747b,0.02,#395d70,0.01,#aacecd,0.01,#7599a3,0.0,#88aeb4,0.0,#4c4c4a
1029,0.86,#141d26,0.07,#284257,0.02,#5d737a,0.02,#385b6e,0.01,#a7cccb,0.0,#7598a3,0.0,#86aab1,0.0,#4a4b49
1030,0.87,#141d26,0.07,#284357,0.02,#5e747b,0.02,#375b6e,0.01,#a7cccb,0.0,#7699a4,0.0,#87acb2,0.0,#4a4a48
1031,0.75,#191c26,0.08,#35495b,0.08,#6c7a84,0.05,#47626f,0.02,#cfe7dd,0.01,#849ba8,0.01,#624a61,0.0,#9bb5ba
1032,0.76,#1a1c27,0.08,#66747f,0.07,#34485b,0.04,#435d6a,0.02,#cae2d9,0.01,#5c485f,0.01,#563346,0.01,#809aa7
1033,0.78,#1a1c27,0.08,#35495c,0.06,#697680,0.05,#46616e,0.02,#d0e8dd,0.01,#604960,0.01,#819aa7,0.0,#5b3345
1034,0.77,#1a1c27,0.08,#34495c,0.07,#63737e,0.04,#425e6a,0.02,#cbe3da,0.01,#5c485f,0.01,#543747,0.01,#819ba7
1035,0.77,#1b1d28,0.07,#34495c,0.06,#667480,0.05,#445f6d,0.02,#cce4db,0.01,#5e485f,0.01,#593949,0.0,#819aa7
1036,0.76,#1a1d28,0.08,#657480,0.08,#33495d,0.05,#425d6b,0.02,#cae2da,0.01,#5b475f,0.01,#563848,0.01,#829ca7
1037,0.75,#1a1d29,0.09,#6a7a84,0.07,#34495d,0.06,#445f6d,0.02,#cfe7de,0.01,#5f4860,0.01,#5b3849,0.0,#829fab
1038,0.74,#1a1d29,0.09,#697984,0.08,#344a5d,0.05,#445f6d,0.02,#cde6dc,0.01,#5e4a60,0.01,#5a3848,0.01,#809da9
1039,0.84,#191d27,0.06,#324557,0.04,#63727a,0.03,#435c6a,0.01,#c5e4dc,0.01,#7a99a5,0.0,#91b5bb,0.0,#564e56
1040,0.84,#191d26,0.07,#324557,0.04,#637078,0.03,#435d6b,0.01,#c5e4dd,0.01,#7a9aa6,0.0,#554f56,0.0,#92b5bb
1041,0.84,#191d26,0.07,#324657,0.03,#647178,0.03,#445e6c,0.01,#c6e5de,0.0,#93b8be,0.0,#7a9aa6,0.0,#575058
1042,0.85,#191d27,0.06,#324658,0.03,#657178,0.03,#445e6c,0.01,#c7e6de,0.0,#95b9c0,0.0,#7c9ba8,0.0,#575058
1043,0.86,#1a1e28,0.05,#32475a,0.04,#616f77,0.02,#415c6a,0.01,#c3e2dc,0.0,#55443c,0.0,#7c9ca8,0.0,#554f57
1044,0.89,#19232a,0.03,#28495a,0.02,#35626f,0.02,#66797d,0.02,#d7c184,0.01,#c9dcc6,0.01,#b6995f,0.01,#5e4638
1045,0.9,#19232b,0.02,#27495c,0.02,#34616f,0.02,#d9c587,0.02,#65797e,0.01,#60483b,0.01,#836540,0.01,#d1e0c3
1046,0.77,#11171a,0.12,#103242,0.04,#132834,0.03,#35383d,0.01,#5d636a,0.01,#514d53,0.01,#282428,0.0,#2f2932
1047,0.78,#11171a,0.11,#0f3243,0.04,#112936,0.03,#36393e,0.01,#524e55,0.01,#292529,0.01,#5f656c,0.01,#2f2a33
1048,0.8,#172431,0.09,#32485c,0.04,#445d6b,0.04,#60737c,0.01,#7e9daf,0.01,#92b3c1,0.01,#b8d0d4,0.0,#485652
1049,0.81,#172430,0.09,#31495c,0.04,#5f737c,0.04,#445d6b,0.01,#7e9daf,0.01,#92b3c0,0.01,#b7d0d4,0.0,#455751
1050,0.53,#172737,0.23,#32495a,0.13,#405865,0.11,#5e6c6e,0.0,#aac3c4,0.0,#839ea6,0.0,#91abb1,0.0,#515055
1051,0.53,#172838,0.22,#32495a,0.13,#405865,0.11,#5d6b6e,0.0,#a7c1c2,0.0,#849ea7,0.0,#90abb0,0.0,#4e484e
1052,0.79,#11171a,0.11,#0f3343,0.04,#112936,0.03,#373a3f,0.01,#5e666c,0.01,#525055,0.01,#292529,0.0,#302a34
1053,0.79,#11171a,0.12,#0f3242,0.03,#122834,0.03,#37393f,0.01,#5e656b,0.01,#524f55,0.01,#292429,0.0,#212d2d
1054,0.76,#191b24,0.07,#324557,0.07,#476876,0.07,#68757e,0.01,#cceade,0.01,#5f475c,0.01,#7d99a5,0.0,#5e343b
1055,0.76,#191b24,0.08,#324557,0.07,#67747e,0.06,#466876,0.01,#cceade,0.01,#5f475c,0.01,#7c9aa6,0.0,#5d313e
1056,0.91,#101c22,0.03,#3f5056,0.03,#12304a,0.01,#1e475a,0.0,#30363b,0.0,#5c696c,0.0,#698c94,0.0,#353b43
1057,0.96,#101c20,0.01,#143752,0.01,#40585e,0.01,#1e4e64,0.0,#343d40,0.0,#74a7b3,0.0,#33424a,0.0,#578da0
1058,0.95,#111d22,0.02,#193d58,0.01,#2a5668,0.01,#4b656b,0.0,#8ab9c1,0.0,#6da0ae,0.0,#568d9e,0.0,#3f4347
1059,0.92,#111d23,0.04,#163456,0.02,#4a6369,0.01,#2d5664,0.0,#8fbbc0,0.0,#6da0ad,0.0,#558a9b,0.0,#3e4345
1060,0.92,#111d24,0.05,#122e57,0.02,#25596c,0.01,#4c6368,0.0,#8fbbc0,0.0,#5a8f9e,0.0,#424344,0.0,#6d9eaa
1061,0.92,#111d24,0.05,#143257,0.02,#2c5d6d,0.01,#51676b,0.0,#9dc6c8,0.0,#7aabb5,0.0,#62939f,0.0,#21829d
1062,0.92,#111d24,0.04,#143359,0.02,#2c5d6e,0.01,#526a6e,0.0,#7eadb6,0.0,#a1cacb,0.0,#6394a1,0.0,#2888a0
1063,0.64,#10171a,0.18,#193e4b,0.07,#35454b,0.07,#1c2c36,0.01,#166772,0.01,#0e5a67,0.01,#48696e,0.0,#5f6f71
1064,0.63,#10171a,0.19,#1a3d4a,0.08,#1c2b35,0.06,#37464c,0.02,#0e5866,0.02,#156671,0.01,#4b686d,0.0,#667174
1065,0.62,#10171a,0.19,#1a3c48,0.07,#1c2a34,0.07,#35434a,0.02,#0e5664,0.02,#14656f,0.01,#48666b,0.01,#5f6d6f
1066,0.63,#10171a,0.18,#1a3e4b,0.09,#1d2c36,0.06,#37464d,0.02,#0e5a67,0.01,#176872,0.01,#4c696d,0.0,#302c38
1067,0.62,#10171a,0.18,#1a3d49,0.09,#1c2b35,0.06,#36444b,0.02,#0e5765,0.01,#156771,0.01,#4b676c,0.0,#637072
