pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
2656,0.52,#2a2d28,0.41,#83817b,0.03,#645b4c,0.01,#5b4f3e,0.01,#e7dac7,0.01,#50564c,0.0,#c5b49e,0.0,#b2a18c
2657,0.55,#292c27,0.4,#83817c,0.02,#655d4e,0.01,#5a5040,0.01,#eae0cc,0.01,#51574b,0.0,#c4b49d,0.0,#b29f89
2658,0.51,#282c26,0.45,#84827d,0.01,#635b4b,0.01,#5a4f3e,0.01,#51574a,0.01,#d5c8b4,0.0,#c1b098,0.0,#b2a28c
2659,0.52,#282c27,0.44,#84827d,0.01,#645b4a,0.01,#594f3e,0.01,#d6c9b6,0.01,#515749,0.0,#b1a18b,0.0,#c1b099
2660,0.54,#252822,0.4,#83817c,0.02,#635b4c,0.01,#5b4f3d,0.01,#51574a,0.01,#e7ddcb,0.0,#b0a08a,0.0,#beb19e
2661,0.49,#242621,0.46,#83817c,0.01,#635846,0.01,#594d3b,0.01,#cfc2b1,0.0,#af9d86,0.0,#baaa95,0.0,#515553
2662,0.49,#252522,0.44,#84807c,0.03,#5a4e3d,0.02,#675d4d,0.01,#e8ddcb,0.0,#afa08b,0.0,#c0b19d,0.0,#56535a
2663,0.82,#1c1c19,0.14,#817d78,0.03,#5b4b3d,0.01,#66584a,0.0,#cbc4b9,0.0,#4b4d57,0.0,#b0a191,0.0,#52555e
2664,0.54,#22201a,0.28,#7b7772,0.05,#5a4c3c,0.04,#514334,0.03,#333a4d,0.02,#898887,0.02,#baae9e,0.02,#484d5c
2665,0.51,#1f221f,0.31,#6c6a63,0.07,#d8ccb9,0.03,#4e504c,0.03,#959391,0.02,#5d553e,0.02,#484a48,0.01,#9c9b96
2666,0.62,#191d1a,0.23,#6b6861,0.05,#d7cbb8,0.04,#424448,0.02,#969390,0.02,#4d4f4c,0.01,#5e543d,0.0,#574734
2667,0.62,#1c1f1e,0.2,#686660,0.09,#43454e,0.04,#d3c8b5,0.03,#4c4e51,0.01,#5e533c,0.01,#97928d,0.0,#564632
2668,0.71,#1f2220,0.14,#6f6d65,0.08,#464851,0.03,#4f5353,0.02,#62583f,0.02,#cac0b0,0.01,#594a34,0.0,#979696
2669,0.67,#1e201e,0.17,#6c6a64,0.07,#42444d,0.03,#4c4f51,0.02,#cbc0af,0.02,#5d533d,0.01,#949393,0.01,#574733
2670,0.62,#1f2121,0.26,#6c6962,0.04,#45474f,0.02,#60563f,0.02,#4d5053,0.02,#c4b8a8,0.01,#ac9f8a,0.01,#574834
2671,0.62,#1b1e1f,0.27,#6f6c62,0.04,#42444d,0.02,#4c4f51,0.02,#bfb3a1,0.01,#5f5340,0.01,#aa9e88,0.01,#a2947f
2672,0.69,#1e2224,0.22,#726e64,0.02,#4d5152,0.02,#434750,0.02,#655641,0.01,#c7bbaa,0.01,#afa28d,0.0,#584836
2673,0.71,#1d2223,0.16,#6f6b61,0.05,#41444c,0.03,#4d5054,0.03,#d7ccb9,0.01,#63533d,0.01,#594631,0.0,#98968c
2674,0.46,#181b17,0.42,#e7e7e8,0.09,#7f7c75,0.02,#5c5a4f,0.01,#b29f8f,0.01,#b9b0a2,0.0,#52564f,0.0,#575146
2675,0.46,#191b18,0.41,#e8e8e8,0.09,#7f7b75,0.02,#5b594f,0.01,#b2a08f,0.01,#bcb0a1,0.0,#51564f,0.0,#565248
2676,0.46,#191c18,0.41,#e8e9e9,0.09,#807c76,0.02,#5b594f,0.01,#b09f8e,0.01,#bbb0a2,0.0,#52564f,0.0,#585247
2677,0.46,#1a1d19,0.41,#e8e8e9,0.09,#7e7a74,0.02,#5b594f,0.01,#b19f90,0.01,#bbb0a1,0.0,#53554f,0.0,#565249
2678,0.45,#1c1e1b,0.41,#e8e8e9,0.1,#807b74,0.02,#5b594f,0.01,#b3a08f,0.01,#bcb0a0,0.0,#575248,0.0,#52554e
2679,0.44,#1d1f1c,0.41,#e7e7e8,0.11,#7e7971,0.02,#5c5a4f,0.01,#beb09f,0.01,#b29e8d,0.0,#52554f,0.0,#565247
2680,0.42,#1f221e,0.4,#e9e9ea,0.12,#7d7870,0.03,#5d5a4f,0.01,#b19e8c,0.01,#bfb1a0,0.0,#52554e,0.0,#575246
2681,0.41,#212420,0.4,#e8e9e9,0.14,#7d786f,0.03,#5c594f,0.01,#b29f8e,0.01,#bfb1a0,0.0,#575147,0.0,#52554f
2682,0.41,#232622,0.39,#e8e9e9,0.14,#7e786f,0.03,#5c5a4f,0.01,#b29f8e,0.01,#bfb19f,0.0,#52554f,0.0,#575145
2683,0.4,#e7e8e8,0.39,#252824,0.15,#7d776e,0.03,#5c5a4f,0.01,#b29f8d,0.01,#bfb1a0,0.0,#52554f,0.0,#565146
2684,0.41,#e6e7e7,0.37,#262924,0.16,#7e776e,0.03,#5c5a4f,0.01,#c0b19f,0.01,#b29d8c,0.0,#575247,0.0,#52554f
2685,0.48,#252621,0.37,#e9e7e8,0.1,#817973,0.02,#b69788,0.02,#655a50,0.01,#c4b1a1,0.01,#59524b,0.0,#4b505b
2686,0.41,#26271f,0.3,#e3e1e2,0.2,#7d786f,0.06,#5f5c49,0.02,#555044,0.01,#ab9b89,0.01,#b5a99b,0.0,#505642
2687,0.42,#2e2f26,0.24,#eae6e3,0.21,#7c786a,0.07,#62604b,0.03,#585346,0.01,#afa491,0.01,#c1b59e,0.0,#4b4f5b
2688,0.44,#2e2f27,0.23,#eae6e3,0.21,#7d796c,0.08,#625f4c,0.03,#585246,0.01,#c1b59f,0.01,#afa390,0.0,#525840
2689,0.46,#32322a,0.22,#7d786c,0.2,#e9e4e0,0.06,#625f4d,0.04,#585347,0.01,#aea491,0.01,#c3b69e,0.0,#4e505a
2690,0.54,#36352d,0.18,#7e796d,0.17,#e2dbd1,0.06,#5e5a4d,0.02,#575246,0.02,#bbb19e,0.01,#aea391,0.0,#52564e
2691,0.54,#35342c,0.18,#7c776a,0.16,#e7dfd3,0.04,#585347,0.04,#615c4d,0.02,#bbb19e,0.01,#afa491,0.0,#474b57
2692,0.88,#050809,0.07,#292f30,0.02,#1b2324,0.01,#464d4d,0.01,#27241c,0.0,#201d17,0.0,#181f21,0.0,#3a4242
2693,0.9,#040708,0.07,#2e3536,0.02,#202828,0.01,#4f5656,0.0,#1d2426,0.0,#454d4e,0.0,#202624,0.0,#444b4a
2694,0.86,#040708,0.08,#2a2f2d,0.02,#1b2222,0.02,#434a4a,0.01,#24221c,0.01,#1f1d19,0.0,#171e20,0.0,#384041
2695,0.86,#050809,0.1,#282f30,0.02,#1b2223,0.01,#41494a,0.0,#1a201f,0.0,#394142,0.0,#1f1c19,0.0,#23221d
2696,0.87,#05090a,0.09,#272e2e,0.02,#1b2223,0.01,#444b4c,0.0,#181f21,0.0,#1a211f,0.0,#3a4243,0.0,#1f1d18
2697,0.9,#05090b,0.06,#2a3131,0.02,#1c2425,0.01,#474e4f,0.0,#211f1b,0.0,#1c2221,0.0,#25231f,0.0,#3d4546
2698,0.78,#26231f,0.09,#72716d,0.07,#5a403a,0.03,#b6b3b0,0.02,#605549,0.01,#4e4f4a,0.0,#9da2a6,0.0,#aba398
2699,0.88,#251f1b,0.06,#74726e,0.04,#5a3f39,0.01,#c3bcb2,0.01,#505352,0.0,#a2a5a8,0.0,#50514a,0.0,#645746
2700,0.86,#26201c,0.06,#72706b,0.05,#5d423c,0.01,#c7beb3,0.01,#505352,0.0,#645647,0.0,#4b4e4f,0.0,#989c9e
2701,0.87,#24221e,0.08,#72726d,0.02,#593e38,0.01,#505453,0.01,#cbc1b5,0.01,#4a4e4e,0.0,#9a9da0,0.0,#605746
2702,0.86,#1f201d,0.08,#6f6f6a,0.02,#4c504f,0.01,#4c4d46,0.01,#583e38,0.01,#9ca0a3,0.01,#bfbab5,0.0,#605440
2703,0.86,#1e211f,0.09,#767876,0.02,#cccbcc,0.01,#59433a,0.01,#605b4d,0.01,#a2a6ac,0.0,#515758,0.0,#525551
2704,0.83,#1f2321,0.14,#767878,0.01,#c9c8c6,0.01,#605b4d,0.01,#a2a7ac,0.0,#51575a,0.0,#4d5157,0.0,#59503f
2705,0.82,#202321,0.13,#767877,0.02,#c5c5c8,0.01,#615b4c,0.01,#4f595e,0.01,#a1a6ad,0.01,#594a3f,0.0,#485158
2706,0.79,#232523,0.14,#757775,0.02,#625c4d,0.01,#bdbfc1,0.01,#594a3f,0.01,#4e5a61,0.01,#a0a6ad,0.01,#a6acb2
2707,0.76,#262724,0.16,#757674,0.02,#635c4d,0.02,#bebfbf,0.01,#5a493f,0.01,#4f595f,0.01,#484f58,0.01,#a2a6ad
2708,0.72,#262623,0.19,#737471,0.03,#635c4d,0.02,#c0bfbf,0.02,#5a4a3f,0.01,#4e5a60,0.01,#a1a6ad,0.01,#485059
2709,0.72,#262422,0.18,#777875,0.03,#c1c0c0,0.03,#645c4c,0.01,#5a4a3f,0.01,#4f595e,0.01,#a1a6ad,0.01,#a6acb1
2710,0.58,#242724,0.29,#7c7668,0.04,#444a50,0.02,#505652,0.02,#c2b4a4,0.02,#635845,0.01,#5a4c3c,0.01,#ada08c
2711,0.64,#272a26,0.25,#7f7a6d,0.03,#645b4c,0.03,#ada491,0.02,#b6ad9b,0.01,#594f40,0.01,#515650,0.01,#c9c0b5
2712,0.54,#282a25,0.28,#767064,0.05,#ada28f,0.04,#5c5446,0.03,#c5b8a9,0.02,#4d4f48,0.01,#4d5250,0.01,#55493a
2713,0.58,#292b26,0.26,#706e64,0.04,#4d5048,0.04,#aca491,0.03,#585548,0.03,#bdb4a7,0.01,#4e5351,0.01,#444850
2714,0.52,#282821,0.27,#626057,0.1,#b1a797,0.04,#44463c,0.03,#474945,0.02,#574a39,0.02,#9c8f7b,0.01,#513d28
2715,0.64,#1f2324,0.21,#64635b,0.06,#b6a898,0.05,#484a48,0.03,#3c4145,0.01,#46483e,0.01,#939089,0.0,#a1907d
2716,0.58,#282a25,0.27,#6f6d67,0.04,#c2b6a8,0.04,#aea28f,0.03,#595446,0.02,#a59482,0.01,#4c4f44,0.01,#454950
2717,0.58,#272a24,0.26,#77726a,0.05,#645b48,0.04,#b0a795,0.03,#4e525a,0.02,#474b54,0.02,#a89a87,0.02,#505149
2718,0.63,#22251f,0.22,#6d6c66,0.06,#535243,0.04,#494c40,0.02,#b8b0a5,0.02,#a59c8b,0.01,#9e917f,0.0,#504736
2719,0.62,#2a2c24,0.16,#79736b,0.08,#4c4f41,0.06,#575545,0.04,#c7b7a7,0.03,#b2a28e,0.02,#a69480,0.01,#544736
2720,0.95,#060b0c,0.03,#41413c,0.01,#262e2f,0.0,#6a6a67,0.0,#332f26,0.0,#2e2921,0.0,#212a2c,0.0,#59544b
2721,0.96,#060b0c,0.02,#43413c,0.0,#283031,0.0,#353128,0.0,#2f2a22,0.0,#696a67,0.0,#252c2d,0.0,#5b574f
2722,0.95,#070b0c,0.03,#42423d,0.01,#363128,0.01,#283031,0.0,#686966,0.0,#2f2922,0.0,#282d2b,0.0,#555d5e
2723,0.89,#070c0d,0.06,#373631,0.02,#2d2a22,0.01,#27231d,0.01,#212829,0.01,#575d5d,0.0,#4c473e,0.0,#1e2527
2724,0.88,#060b0c,0.06,#33332e,0.02,#2a261f,0.01,#1e2526,0.01,#24201a,0.01,#4e5454,0.01,#453e35,0.0,#1d2321
2725,0.9,#060a0b,0.04,#2e2e2a,0.03,#29251e,0.02,#221f19,0.01,#1d2424,0.01,#4a5151,0.0,#192022,0.0,#423c34
2726,0.91,#060a0b,0.03,#2a2d29,0.02,#27241c,0.01,#211d18,0.01,#1b2223,0.01,#161d21,0.0,#495050,0.0,#1b211f
2727,0.91,#060b0c,0.03,#2a2d2b,0.02,#28241d,0.02,#211d18,0.01,#1c2323,0.0,#4a5051,0.0,#171e22,0.0,#1b2120
2728,0.45,#2a2a24,0.27,#655e55,0.12,#a69a93,0.06,#424339,0.03,#4d483a,0.03,#978777,0.03,#444442,0.02,#8b8783
2729,0.44,#262720,0.26,#635d54,0.11,#9e958f,0.08,#424239,0.04,#4e493a,0.03,#8b8883,0.02,#444442,0.02,#978878
2730,0.41,#252620,0.29,#625c53,0.14,#969089,0.06,#414239,0.04,#4b483a,0.02,#898680,0.02,#424341,0.02,#948576
2731,0.4,#262621,0.27,#655f57,0.09,#918d86,0.08,#b2a293,0.05,#8b8881,0.05,#414243,0.04,#474747,0.02,#9d856f
2732,0.44,#282925,0.27,#767067,0.11,#d0c0ad,0.06,#928e87,0.06,#434446,0.03,#a58c76,0.02,#4c4b48,0.01,#b09780
2733,0.42,#262722,0.32,#756f68,0.11,#d6c6b4,0.05,#464647,0.05,#938f88,0.03,#4c4c4c,0.01,#a58d77,0.01,#af9782
2734,0.92,#070c0d,0.04,#2c3232,0.01,#1d2425,0.01,#485050,0.01,#28251f,0.01,#181f23,0.01,#22201a,0.0,#3d4748
2735,0.9,#080d0e,0.04,#333837,0.02,#26221c,0.02,#52595a,0.01,#2b2821,0.01,#202828,0.0,#202625,0.0,#454e4f
2736,0.9,#060a0b,0.05,#333430,0.02,#2c2820,0.01,#4d5455,0.01,#24211b,0.0,#1f2626,0.0,#1c2324,0.0,#414a4a
2737,0.91,#040808,0.03,#2e302c,0.03,#29251d,0.02,#211d18,0.01,#474e4e,0.0,#1c2323,0.0,#3b4344,0.0,#1b2120
2738,0.92,#040808,0.03,#31322f,0.02,#2a261e,0.01,#23201a,0.0,#4b5251,0.0,#1e2525,0.0,#3c4445,0.0,#3e4647
2739,0.95,#050809,0.01,#2c2d2b,0.01,#26231d,0.01,#211e18,0.0,#454b4c,0.0,#1c2324,0.0,#3a4243,0.0,#191f21
2740,0.95,#030707,0.02,#2b3232,0.01,#1b2526,0.01,#474e4d,0.0,#182122,0.0,#221f19,0.0,#28251e,0.0,#3b4242
2741,0.95,#020606,0.03,#272d2c,0.0,#1d1a16,0.0,#404544,0.0,#191f20,0.0,#23201a,0.0,#161c1e,0.0,#363c3c
2742,0.97,#020709,0.01,#232524,0.01,#1e1c19,0.01,#1a1816,0.0,#3a4141,0.0,#151c1d,0.0,#312e2a,0.0,#151b1a
2743,0.81,#080d0e,0.17,#3c4348,0.01,#585d60,0.01,#252c31,0.0,#21272d,0.0,#4b5157,0.0,#4e5458,0.0,#2a2523
2744,0.81,#090e0f,0.16,#43494e,0.02,#32383d,0.01,#2d3439,0.0,#7c7f84,0.0,#676d72,0.0,#676871,0.0,#666c6f
2745,0.88,#0a0e10,0.08,#4d5256,0.03,#353b40,0.01,#30363c,0.01,#8a8e92,0.0,#3a3530,0.0,#6f7478,0.0,#343939
2746,0.88,#0b0f10,0.1,#4c5153,0.0,#33393b,0.0,#797b7e,0.0,#3c3934,0.0,#38332e,0.0,#676d6e,0.0,#2e343a
2747,0.9,#121617,0.07,#5e6366,0.02,#4f5558,0.0,#4c5156,0.0,#d3d5da,0.0,#4e5353,0.0,#545552,,
2748,0.86,#121617,0.11,#5e6366,0.02,#4d5255,0.01,#cdced0,0.0,#4a4f52,0.0,#4d514f,0.0,#50524f,0.0,#999ea3
2749,0.86,#111517,0.1,#606668,0.02,#4d5355,0.01,#cdd0d1,0.01,#4a4f51,0.0,#4f514e,0.0,#9ea4a8,0.0,#52524e
2750,0.87,#111516,0.1,#616668,0.02,#4e5356,0.01,#cbcecf,0.01,#4b5052,0.0,#9fa5a8,0.0,#4d5250,0.0,#525350
2751,0.58,#33342c,0.34,#edeef2,0.07,#7a7977,0.01,#59584f,0.0,#b6a199,0.0,#55534a,0.0,#baada4,0.0,#535550
2752,0.38,#303129,0.24,#eceef2,0.24,#7c704a,0.11,#857f68,0.02,#58513a,0.0,#525550,0.0,#52575a,0.0,#aeaca5
2753,0.9,#292c28,0.05,#eff0f5,0.05,#747570,0.0,#565852,0.0,#535550,0.0,#555351,0.0,#a8aaae,0.0,#535656
2754,0.85,#34352d,0.1,#e9e9ec,0.04,#7a7a75,0.01,#58574f,0.0,#53554d,0.0,#56534b,0.0,#aeaca5,0.0,#a6a7ab
2755,0.97,#31322a,0.01,#ecedf1,0.01,#6d6e6a,0.0,#575850,0.0,#53554e,0.0,#55534a,0.0,#a6a8ab,0.0,#aba9a2
2756,0.71,#30322b,0.11,#efeff1,0.08,#615a45,0.05,#7d7b74,0.05,#58513d,0.0,#b4aea3,0.0,#ada69b,0.0,#525550
2757,0.93,#0c0f0f,0.04,#727477,0.03,#565a5d,0.0,#342e28,0.0,#63686b,0.0,#626569,0.0,#38352e,0.0,#303537
2758,0.95,#111312,0.03,#737679,0.01,#54575a,0.0,#64686b,0.0,#352e28,0.0,#37342f,0.0,#606468,0.0,#656666
2759,0.95,#111312,0.02,#737679,0.01,#535558,0.0,#352e27,0.0,#65696d,0.0,#39362f,0.0,#62666a,0.0,#323437
2760,0.96,#111312,0.02,#737578,0.01,#515457,0.01,#352e27,0.0,#39362f,0.0,#63686c,0.0,#626569,0.0,#646766
2761,0.97,#101212,0.02,#737679,0.01,#525458,0.01,#352e28,0.0,#3a3630,0.0,#656a6c,0.0,#62666a,0.0,#323434
2762,0.59,#121615,0.25,#6a6d6d,0.14,#999c9d,0.01,#91908b,0.0,#898f92,0.0,#43494a,0.0,#494944,0.0,#434745
2763,0.59,#131616,0.25,#6a6e6d,0.13,#9a9d9e,0.01,#8b9193,0.0,#444a4b,0.0,#94928c,0.0,#4a4a45,0.0,#444846
2764,0.58,#151817,0.27,#676a6a,0.1,#949699,0.02,#8c8d8d,0.01,#898988,0.01,#494845,0.0,#47423c,0.0,#414646
2765,0.74,#161a1a,0.21,#5c5e5f,0.02,#424749,0.01,#9c9c9c,0.01,#504841,0.0,#4b3e34,0.0,#3e4346,0.0,#868c8e
2766,0.81,#1f2323,0.13,#717272,0.03,#d3d4d6,0.01,#525759,0.01,#5e5851,0.0,#4c5257,0.0,#5a4d43,0.0,#515554
2767,0.77,#212526,0.15,#70706f,0.05,#d1d1d4,0.01,#515658,0.01,#675851,0.0,#5b4e47,0.0,#4d5256,0.0,#525553
2768,0.76,#232829,0.15,#71706f,0.05,#d2d2d4,0.01,#515659,0.01,#4c5156,0.01,#5a4f49,0.01,#6b5950,0.0,#af9a93
2769,0.75,#24282a,0.16,#727170,0.05,#d3d3d4,0.02,#515659,0.01,#494f58,0.01,#5e4e49,0.01,#6a5950,0.0,#b0958e
2770,0.74,#24282a,0.17,#737271,0.05,#d3d3d5,0.01,#515759,0.01,#6e5951,0.01,#5c4f4a,0.01,#4b5157,0.0,#b29b97
2771,0.48,#7e7046,0.27,#353325,0.11,#e7e5e4,0.07,#8b846e,0.05,#595036,0.01,#ad9c60,0.01,#ab9852,0.0,#b0ada4
2772,0.36,#23251b,0.35,#2e2f24,0.08,#2a2c21,0.07,#070a05,0.07,#33342a,0.04,#171a11,0.04,#13170f,0.0,#2c2a22
2773,0.77,#2b2d23,0.14,#ececec,0.08,#7e7d74,0.01,#5a5a50,0.0,#afaca3,0.0,#53554d,0.0,#565249,0.0,#aba79b
2774,0.53,#2f3027,0.22,#efefef,0.13,#837548,0.11,#79776c,0.01,#585037,0.0,#4a4e59,0.0,#53554e,0.0,#b5aea3
2775,0.65,#2b2c25,0.24,#f0f0f1,0.08,#77766f,0.02,#5b5a4e,0.0,#575245,0.0,#b4aea4,0.0,#52554e,0.0,#aea394
2776,0.6,#2c2e26,0.27,#efeff0,0.1,#78776f,0.03,#5d5a4e,0.0,#575246,0.0,#b4afa4,0.0,#4c5059,0.0,#aea396
2777,0.51,#2a2e2d,0.37,#797a77,0.07,#cdcecd,0.02,#525757,0.02,#5b5850,0.01,#a6acae,0.01,#56524d,0.0,#aeaca5
2778,0.6,#242827,0.32,#747470,0.04,#b5b4b1,0.01,#57544b,0.01,#4e5353,0.01,#a7a49c,0.01,#4b4f50,0.0,#534e47
2779,0.74,#202626,0.19,#727575,0.02,#515758,0.02,#4c5153,0.01,#bebfbe,0.01,#a0a5a7,0.0,#a7acae,0.0,#5a594e
2780,0.78,#212727,0.17,#747877,0.02,#dbdad7,0.01,#515758,0.01,#5a5950,0.0,#4c5256,0.0,#a7acae,0.0,#a3a8ab
2781,0.79,#212728,0.16,#757877,0.02,#d9d8d3,0.01,#515759,0.01,#5b5950,0.01,#4c5256,0.0,#a7acae,0.0,#515552
2782,0.8,#232929,0.13,#74736e,0.03,#ebe8e3,0.02,#605b50,0.01,#5a5249,0.01,#52595b,0.01,#4d5457,0.0,#b9b1a4
2783,0.74,#282e2f,0.18,#727470,0.05,#e9e8e6,0.01,#5c5b53,0.01,#4d545a,0.01,#58554f,0.0,#525a5e,0.0,#afada7
2784,0.76,#272c2d,0.17,#717474,0.04,#dcdad6,0.01,#4f5458,0.01,#52595b,0.01,#5c5a51,0.0,#57534d,0.0,#aea8a2
2785,0.8,#282e2e,0.17,#767979,0.01,#515759,0.01,#d4cac2,0.01,#5f5950,0.0,#585047,0.0,#4c5256,0.0,#aea399
2786,0.71,#222625,0.21,#767571,0.02,#515758,0.02,#60594f,0.01,#5a4f45,0.01,#d1c8c2,0.01,#afa39a,0.01,#b8aea4
2787,0.79,#222625,0.15,#76726f,0.02,#63594f,0.02,#5b4e44,0.01,#e7e5e3,0.01,#515759,0.0,#aea39a,0.0,#4d5255
2788,0.79,#222626,0.15,#74716d,0.02,#5b4d42,0.02,#65594f,0.01,#515759,0.01,#e1dedb,0.0,#4c5255,0.0,#505751
2789,0.75,#202423,0.17,#696663,0.03,#474d4e,0.02,#514338,0.01,#5b4e42,0.01,#414749,0.01,#ada5a0,0.01,#9a8d85
2790,0.81,#252a29,0.12,#72726f,0.04,#e7e7e3,0.01,#51585a,0.01,#4a5158,0.01,#615950,0.01,#c08c7e,0.01,#5a504a
2791,0.8,#252a29,0.12,#747370,0.04,#e6e6e2,0.01,#515759,0.01,#615950,0.01,#484f59,0.01,#c08b7d,0.01,#5b4f49
2792,0.81,#242928,0.12,#73736f,0.04,#e7e5e2,0.01,#51585a,0.01,#495058,0.01,#5a5049,0.01,#5f5950,0.0,#bc8b7c
2793,0.81,#242929,0.12,#73736f,0.04,#e8e7e4,0.01,#515758,0.01,#615950,0.01,#5a4f48,0.0,#bd8a7d,0.0,#515553
2794,0.56,#1d201c,0.3,#7a7c7b,0.11,#e5e3e2,0.01,#5e5a4e,0.01,#525758,0.01,#b8afa3,0.0,#a4a7ab,0.0,#ada599
2795,0.56,#1e211d,0.31,#797b7a,0.1,#e5e3e2,0.01,#525757,0.01,#5d594e,0.01,#b8afa2,0.0,#ada59b,0.0,#a4a6ac
2796,0.55,#1e211d,0.32,#797a79,0.1,#e4e2e1,0.01,#525757,0.01,#5d594e,0.01,#b9afa2,0.0,#ada59a,0.0,#a4a7ac
2797,0.56,#1d211c,0.3,#797b7a,0.11,#e3e1e0,0.01,#5f5b4e,0.01,#b9afa2,0.01,#525757,0.0,#a4a7ac,0.0,#ada599
2798,0.56,#1f221e,0.31,#797a79,0.1,#e5e3e2,0.01,#525757,0.01,#5d594f,0.01,#b7afa3,0.0,#ada499,0.0,#a4a6ac
2799,0.56,#1e201c,0.3,#7a7b79,0.11,#e4e2e2,0.01,#5b584f,0.01,#b8afa2,0.01,#515757,0.01,#ada59a,0.0,#a3a6ac
2800,0.58,#1d201b,0.29,#7b7b77,0.1,#e8e6e5,0.02,#5b5850,0.01,#b9b0a2,0.0,#575248,0.0,#ada59a,0.0,#a4a6ac
2801,0.53,#1e211c,0.32,#7c7b77,0.1,#e7e5e4,0.03,#5a5850,0.01,#b7afa3,0.01,#56524a,0.01,#ada59b,0.0,#a4a6ac
2802,0.54,#1d1f1a,0.31,#7c7b78,0.1,#e7e5e4,0.02,#5a5850,0.01,#b9b0a3,0.01,#565249,0.0,#ada59b,0.0,#a4a7ac
2803,0.51,#2d2d28,0.38,#807c76,0.05,#cdbeb6,0.02,#b6a895,0.01,#635747,0.01,#b19c88,0.01,#5a4c3d,0.01,#4d4e4e
2804,0.58,#272823,0.32,#7f7b75,0.04,#cdbeb4,0.02,#b6a795,0.01,#635647,0.01,#b09b87,0.01,#5a4c3d,0.01,#515352
2805,0.57,#272823,0.32,#7f7b76,0.04,#d0c1b7,0.02,#b09f8e,0.01,#594c3e,0.01,#4f504f,0.01,#9e9ca0,0.01,#baa996
2806,0.57,#282824,0.32,#7f7b76,0.04,#d0c1b8,0.02,#b6a896,0.01,#594c3d,0.01,#b19d8a,0.01,#625748,0.01,#9d9ba1
2807,0.62,#242729,0.26,#6f706f,0.04,#b5b1ae,0.03,#4b5457,0.03,#434852,0.01,#9496a1,0.01,#58483f,0.01,#aea791
2808,0.56,#292a2a,0.29,#727271,0.06,#bcb6b0,0.04,#4e5658,0.03,#4a4e52,0.01,#b2aa96,0.01,#5c4b3f,0.01,#9c9ca4
2809,0.54,#2c2d2e,0.3,#737372,0.06,#bcb7b1,0.04,#4c4f52,0.04,#4f5659,0.01,#b3ab99,0.01,#a2a1a3,0.01,#aca395
2810,0.63,#2c2d2e,0.26,#767674,0.05,#beb9b3,0.02,#4c5154,0.02,#4e585a,0.01,#ada498,0.01,#b6ae9b,0.01,#5b4d45
2811,0.6,#2b2c2d,0.27,#767675,0.04,#4a5056,0.04,#bfbab5,0.03,#4f585c,0.01,#ada599,0.01,#b5ae9c,0.01,#5a4d46
2812,0.63,#2b2d2d,0.26,#767675,0.03,#bdb8b3,0.03,#494f56,0.02,#4e585c,0.01,#ada598,0.01,#b6ae9b,0.01,#5a4d46
2813,0.57,#272823,0.32,#7f7b74,0.05,#c9bbb1,0.01,#b5a794,0.01,#594b3c,0.01,#4c4e4e,0.01,#515352,0.01,#645746
2814,0.58,#272824,0.31,#807b75,0.04,#cfc1b8,0.02,#b6a896,0.02,#b09e8c,0.01,#594c3d,0.01,#635848,0.01,#4d4f50
2815,0.57,#282824,0.32,#7f7b75,0.04,#cfc1b9,0.02,#b6a896,0.02,#b19e8c,0.01,#5a4c3c,0.01,#635848,0.01,#4d4f50
2816,0.56,#272824,0.32,#7f7b74,0.04,#cdbfb7,0.02,#b5a796,0.01,#594c3d,0.01,#4e4f4f,0.01,#b19d8a,0.01,#645847
2817,0.56,#272823,0.32,#7f7b74,0.04,#cdbfb6,0.02,#b5a795,0.02,#594b3d,0.01,#b19b89,0.01,#635747,0.01,#4d4e4f
2818,0.57,#272824,0.32,#7f7b74,0.04,#cebfb4,0.02,#5a4c3d,0.02,#b09e8b,0.01,#4e4f4f,0.01,#b6a896,0.01,#645747
2819,0.57,#272824,0.32,#7e7a74,0.05,#c9bbb2,0.02,#594b3c,0.01,#b6a693,0.01,#515352,0.01,#4b4d4e,0.01,#635546
2820,0.58,#292a26,0.32,#7e7a75,0.04,#cdbdb5,0.02,#515251,0.01,#4c4d4d,0.01,#b19985,0.01,#bfa98f,0.01,#9f999a
2821,0.52,#292925,0.33,#75716c,0.04,#cebaab,0.04,#9c9891,0.03,#4d4f4d,0.02,#5c5041,0.02,#99968d,0.01,#b49e88
2822,0.5,#2a2b27,0.35,#7a7670,0.09,#decfbc,0.02,#5a4e3f,0.02,#b49d89,0.02,#635849,0.01,#4f504f,0.01,#c3ab95
2823,0.55,#262621,0.25,#7d7871,0.14,#ddcfbc,0.02,#645849,0.01,#b29b87,0.01,#5a4c3d,0.01,#bda996,0.0,#525452
2824,0.57,#282822,0.25,#78746d,0.12,#dccfbc,0.02,#655847,0.01,#baa794,0.01,#b29a84,0.01,#5a4c3b,0.01,#525351
2825,0.43,#2f302d,0.36,#7a7770,0.12,#d2cdc5,0.03,#59514a,0.02,#ada697,0.02,#605c50,0.01,#b6b29e,0.01,#4b5158
2826,0.45,#2e2f2d,0.35,#7c7971,0.11,#d3cdc5,0.03,#5d5a50,0.03,#584f48,0.01,#b5b0a1,0.01,#ada697,0.01,#4a5058
