pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
6005,0.49,#30140e,0.32,#6a2d20,0.09,#e5c679,0.05,#be9a5e,0.02,#976a44,0.02,#b6854d,0.01,#fbf8c4,0.0,#a0795d
6006,0.52,#2e120e,0.31,#6a2c20,0.08,#e7ca7c,0.04,#be9861,0.02,#976844,0.01,#b6844d,0.0,#faf6bc,0.0,#a0795b
6007,0.55,#2d120c,0.3,#692c1f,0.08,#e8cc7c,0.03,#bc975f,0.03,#976a43,0.01,#b6894e,0.01,#a17c5b,0.0,#faf6b9
6008,0.54,#2d120c,0.31,#692c1e,0.07,#e5c97a,0.03,#986b43,0.02,#be9961,0.01,#b8894d,0.0,#a07b5c,0.0,#faf6b9
6009,0.61,#402017,0.17,#733824,0.15,#fae296,0.03,#f3c46a,0.02,#836036,0.02,#836944,0.0,#d29945,0.0,#bf8938
6010,0.58,#422117,0.19,#743925,0.16,#f8de93,0.03,#8b6e45,0.02,#835c34,0.01,#ecb962,0.0,#ca9549,0.0,#be8834
6011,0.57,#412017,0.19,#733824,0.16,#fadf94,0.05,#917447,0.02,#815c33,0.01,#e6b461,0.01,#c39652,0.0,#864e3d
6012,0.57,#402017,0.18,#723925,0.16,#f6da92,0.04,#886c44,0.03,#7c5b36,0.01,#dcb167,0.01,#be9252,0.0,#bc8e36
6013,0.59,#452419,0.16,#783a25,0.16,#fae297,0.04,#92794b,0.03,#846338,0.02,#eebe6b,0.01,#cb9951,0.0,#be8b39
6014,0.57,#48291d,0.17,#793e28,0.15,#fae397,0.05,#876e47,0.04,#7b613c,0.02,#e3b970,0.01,#c09f62,0.0,#bd903a
6015,0.55,#46271c,0.18,#763c27,0.15,#fae397,0.04,#8f7347,0.04,#82643b,0.02,#f1c26e,0.01,#cc9a50,0.0,#bc8c3c
6016,0.53,#753424,0.39,#32150e,0.03,#8d5d3b,0.01,#97754c,0.01,#ba8e5b,0.01,#d0b572,0.0,#ae5f3e,0.0,#ac503a
6017,0.52,#723323,0.41,#34160e,0.03,#8d5d3a,0.01,#9a7c4f,0.01,#b9915b,0.0,#d4b573,0.0,#ae613e,0.0,#ab4f3a
6018,0.55,#723321,0.39,#36160e,0.03,#8f5e3a,0.01,#ba8f59,0.01,#99784c,0.01,#d2b46f,0.0,#ae643f,0.0,#ebd8a2
6019,0.55,#6f3020,0.36,#38160d,0.04,#92633f,0.02,#89512e,0.01,#b17b4c,0.01,#8f4836,0.01,#bca364,0.0,#d4b473
6020,0.55,#712f20,0.35,#38140d,0.06,#906040,0.02,#8a502f,0.01,#8f4836,0.01,#b2764b,0.0,#bb9f64,0.0,#d7b574
6021,0.6,#733221,0.34,#39140d,0.02,#986d46,0.02,#b58352,0.01,#935836,0.0,#934f3c,0.0,#ccad6b,0.0,#e6cd8e
6022,0.63,#733222,0.33,#3a140d,0.02,#94593a,0.01,#b87f52,0.01,#9a724a,0.0,#ac5f3d,0.0,#dab174,0.0,#f0e1a1
6023,0.64,#733223,0.31,#3a150e,0.02,#985939,0.02,#b78253,0.01,#9c6746,0.0,#ac5e3c,0.0,#efde9f,0.0,#d3ae71
6024,0.65,#733323,0.29,#3a150e,0.02,#935939,0.02,#936946,0.01,#b87d51,0.0,#e2cb88,0.0,#d2b675,0.0,#ac5b3a
6025,0.63,#733323,0.28,#3a140e,0.04,#906e48,0.02,#935936,0.02,#b77d4f,0.0,#d2b573,0.0,#e0c784,0.0,#95513e
6026,0.56,#6f3021,0.3,#39150e,0.06,#916743,0.03,#89512f,0.02,#ae7a4c,0.01,#8f4736,0.01,#cdb272,0.01,#b69d62
6027,0.54,#703121,0.35,#39150e,0.04,#987149,0.03,#8b5431,0.02,#b38252,0.01,#bca568,0.0,#934a3a,0.0,#dfbf80
6028,0.55,#713121,0.38,#38150e,0.02,#9b774c,0.02,#935c37,0.01,#b78454,0.0,#d2b571,0.0,#e7d18d,0.0,#ae5c3c
6029,0.55,#723322,0.39,#35150d,0.02,#955d39,0.01,#b88454,0.01,#997149,0.0,#ad5f3d,0.0,#d6b26f,0.0,#ac503a
6030,0.56,#733423,0.39,#34150e,0.02,#915b38,0.01,#996b46,0.01,#b67f50,0.0,#dfb671,0.0,#ebd392,0.0,#ac503a
6031,0.58,#743423,0.37,#34150d,0.02,#936945,0.02,#955b37,0.01,#b87c4f,0.0,#ac4f39,0.0,#8f4e3f,0.0,#edd591
6032,0.57,#743424,0.37,#32140d,0.02,#955c39,0.02,#977049,0.01,#b88454,0.0,#dab674,0.0,#ac4f3b,0.0,#ad5d3d
6033,0.59,#743323,0.36,#32140d,0.02,#955d39,0.01,#936d48,0.01,#b88153,0.0,#ae5f3d,0.0,#e4bb74,0.0,#ac4f3a
6034,0.59,#743423,0.35,#32140d,0.02,#935c38,0.02,#98754b,0.02,#b58756,0.0,#ecd693,0.0,#ac5f3c,0.0,#e1b874
6035,0.58,#743423,0.35,#32140d,0.02,#935a36,0.02,#967049,0.01,#b68253,0.0,#cbb271,0.0,#edd48f,0.0,#ac4f39
6036,0.59,#733422,0.33,#32130c,0.03,#94774e,0.02,#945c37,0.02,#b78d59,0.01,#cbb271,0.0,#ad5e3c,0.0,#edd68f
6037,0.57,#743524,0.3,#31130c,0.08,#8c6742,0.02,#9d885e,0.02,#b69b68,0.01,#b16c45,0.01,#e0d9d4,0.01,#d5b979
6038,0.57,#743524,0.3,#30130c,0.08,#8b6742,0.02,#9e895e,0.02,#b59b68,0.01,#b16b44,0.01,#dfd8d5,0.01,#d6bb7a
6039,0.56,#743624,0.3,#31130c,0.07,#8e6842,0.03,#9f8a5c,0.02,#b59a67,0.01,#b16b44,0.01,#dfd9d5,0.01,#d9ba7b
6040,0.56,#753524,0.3,#31140c,0.07,#906a43,0.03,#a08a5c,0.02,#b59b66,0.01,#b16a43,0.01,#e0d9d4,0.01,#d6b979
6041,0.56,#763524,0.31,#32150d,0.07,#916943,0.02,#9e875e,0.02,#b49967,0.01,#b26a44,0.01,#e0d8d5,0.0,#ddbb7d
6042,0.56,#753524,0.32,#32140d,0.06,#8f6741,0.02,#9d865f,0.02,#b79b69,0.01,#b16b44,0.01,#e0d8d5,0.0,#dabb79
6043,0.57,#753524,0.32,#33150d,0.06,#8e643f,0.01,#bb9b69,0.01,#9b8564,0.01,#b16a44,0.01,#d2b675,0.01,#e0d9d5
6044,0.57,#743424,0.33,#32150e,0.06,#8c6440,0.01,#b16b45,0.01,#b9966e,0.01,#9a8168,0.01,#dfd8d5,0.01,#d8bb7b
6045,0.6,#743524,0.31,#33150d,0.06,#8b613e,0.01,#b16a44,0.01,#e0d8d5,0.01,#c19873,0.0,#947c71,0.0,#e4c381
6046,0.59,#743525,0.31,#33150e,0.06,#8a623f,0.01,#b16b45,0.01,#e0d8d5,0.01,#bd9871,0.0,#967e70,0.0,#e3c081
6047,0.59,#753524,0.31,#33150e,0.07,#8c6440,0.01,#b16a44,0.01,#9b8266,0.01,#e0d8d5,0.01,#bd9870,0.0,#e1be80
6048,0.57,#743425,0.32,#32150e,0.06,#8c6340,0.02,#9e8761,0.01,#b59669,0.01,#b06a45,0.01,#dfd7d6,0.0,#e5c080
6049,0.59,#743424,0.3,#31140d,0.07,#8e6642,0.01,#9c8364,0.01,#b16a44,0.01,#b9966d,0.01,#e0d9d4,0.0,#e5c283
6050,0.61,#733524,0.29,#31130c,0.07,#8a6340,0.01,#b16944,0.01,#e0d9d5,0.01,#977e6c,0.01,#bc9773,0.0,#e3c181
6051,0.62,#733625,0.28,#30120c,0.07,#875e3d,0.01,#b26b45,0.0,#c29468,0.0,#9b7c64,0.0,#e8e0d4,0.0,#e7c282
6052,0.62,#723625,0.3,#31130c,0.06,#885d3c,0.01,#b26f47,0.0,#9d7f65,0.0,#c09469,0.0,#e3c182,0.0,#e6dfd9
6053,0.63,#733624,0.3,#30130c,0.06,#8b5e3c,0.01,#b36f46,0.0,#bc9466,0.0,#9d7e68,0.0,#e7c481,0.0,#e6dfd4
6054,0.63,#743625,0.29,#30120c,0.05,#8b5f3d,0.01,#b36e45,0.01,#bb9265,0.0,#e8e0d4,0.0,#987b6c,0.0,#ebc988
6055,0.63,#743525,0.29,#31120d,0.05,#8f6340,0.01,#b26d46,0.01,#bd9364,0.01,#9b8160,0.0,#e7e1d4,0.0,#ac4f3b
6056,0.6,#733625,0.31,#31120c,0.07,#8c6641,0.01,#b26f46,0.01,#9d825f,0.0,#bd9467,0.0,#e5c282,0.0,#e6e0d6
6057,0.58,#733524,0.3,#30110b,0.1,#896541,0.01,#9a8262,0.01,#b37047,0.01,#ba966c,0.01,#e0d9d6,0.0,#e3c283
6058,0.57,#763524,0.29,#30110c,0.11,#896541,0.01,#b99966,0.01,#9a8062,0.01,#b26c45,0.01,#dfd8d4,0.0,#dbbb7a
6059,0.54,#743423,0.3,#30120c,0.11,#8a6742,0.01,#b89964,0.01,#9c835f,0.01,#b26f47,0.01,#d8b975,0.01,#e0d9d5
6060,0.53,#743323,0.29,#2f110b,0.11,#8f6b43,0.02,#b79c63,0.02,#ceb56f,0.01,#9e865c,0.01,#b17146,0.01,#e0d8d5
6061,0.53,#753322,0.28,#2f100b,0.08,#916a42,0.05,#b89d61,0.02,#cfb56f,0.02,#a0875b,0.01,#b37045,0.01,#e0dad3
6062,0.53,#753323,0.29,#30100b,0.07,#916841,0.06,#b59b60,0.02,#a18a5c,0.01,#d0b470,0.01,#b27045,0.01,#e0d9d5
6063,0.54,#743422,0.29,#30120b,0.08,#987b4d,0.06,#b39259,0.02,#8f5b36,0.0,#caad6a,0.0,#eed38e,0.0,#904e3e
6064,0.53,#733222,0.29,#2f110b,0.09,#916f46,0.04,#a28b5b,0.03,#b49860,0.01,#b26d46,0.01,#dcd4d0,0.0,#debe80
6065,0.52,#743323,0.29,#2f110b,0.1,#917047,0.04,#a08a5a,0.03,#b49862,0.01,#ded6d0,0.01,#b37249,0.0,#dbba7d
6066,0.53,#733323,0.29,#30110c,0.11,#906e45,0.03,#b3965f,0.02,#a1885c,0.01,#b27047,0.01,#ded6cf,0.0,#e8c485
6067,0.54,#743323,0.29,#31120c,0.09,#917047,0.04,#b2975f,0.02,#a0895d,0.01,#b37448,0.01,#dbd4d0,0.0,#e7c483
6068,0.52,#733323,0.3,#30120c,0.09,#906f46,0.04,#b2985f,0.03,#a18a5c,0.01,#b37348,0.01,#dcd4d2,0.0,#e3c381
6069,0.52,#733223,0.3,#31120c,0.08,#917147,0.04,#b39b62,0.04,#a08a5b,0.01,#ccb471,0.01,#ddd5d1,0.01,#b37047
6070,0.53,#733322,0.29,#31130c,0.08,#947348,0.05,#b39a61,0.03,#a18a5c,0.01,#cbb36f,0.01,#ddd5d1,0.01,#b36e46
6071,0.52,#743223,0.29,#30120c,0.07,#957349,0.05,#b39a60,0.05,#a18a5b,0.01,#d7b97a,0.01,#b36d46,0.01,#ded6d0
6072,0.55,#763223,0.28,#30100b,0.07,#957349,0.06,#b39860,0.04,#a1895a,0.01,#b37148,0.01,#ddd5cf,0.01,#debb7b
6073,0.53,#753222,0.29,#2f100b,0.07,#b49b60,0.06,#966e43,0.03,#a28a5b,0.01,#b27045,0.01,#dbd3d1,0.01,#dbba7a
6074,0.51,#753323,0.3,#2e110b,0.08,#b59e63,0.06,#956840,0.01,#cab16f,0.01,#9f8861,0.01,#b37246,0.01,#dcd4d1
6075,0.52,#753423,0.29,#2e110a,0.07,#906a42,0.06,#b7a065,0.04,#c4b06c,0.01,#9d8760,0.01,#b27046,0.01,#e0dad5
6076,0.53,#763323,0.29,#30110b,0.05,#926c45,0.05,#cbb370,0.04,#b89d65,0.02,#a0875c,0.01,#b47149,0.01,#e1dad5
6077,0.53,#753322,0.3,#2f120b,0.05,#946e44,0.05,#b49c62,0.03,#c9b46f,0.02,#a28b5b,0.01,#b27248,0.01,#ded7d6
6078,0.53,#743323,0.3,#30110b,0.06,#8f6a42,0.04,#b39b62,0.03,#c8b472,0.03,#a38c5c,0.01,#b37247,0.01,#ded7d6
6079,0.54,#743322,0.3,#30120c,0.07,#916f45,0.04,#b59e63,0.03,#c9b572,0.01,#a08a5c,0.01,#b36c46,0.01,#dfd8d6
6080,0.55,#743322,0.29,#30110b,0.09,#916f45,0.03,#b59c63,0.03,#cab572,0.01,#a0885d,0.01,#b26d46,0.01,#dfd7d6
6081,0.53,#743222,0.29,#30120b,0.1,#8d6c44,0.03,#b69c63,0.02,#ccb573,0.01,#9f8560,0.01,#e0d9d5,0.01,#b36f47
6082,0.54,#743322,0.28,#30120b,0.1,#927146,0.04,#b59a60,0.01,#cfb674,0.01,#9d8262,0.01,#dfd8d3,0.01,#b17248
6083,0.54,#743223,0.29,#30110b,0.1,#926e44,0.04,#b4995f,0.01,#a1875e,0.01,#b27046,0.01,#ded7d4,0.01,#d6b779
6084,0.53,#743323,0.29,#2f100b,0.1,#906a42,0.04,#b39960,0.01,#b36f45,0.01,#a18661,0.01,#ddd7d5,0.0,#dfbf7e
6085,0.53,#743323,0.29,#30110b,0.11,#906c44,0.02,#b49661,0.02,#a2885c,0.01,#b27146,0.01,#ded8d4,0.0,#ddbd7f
6086,0.53,#733323,0.3,#31120c,0.12,#8c6c45,0.01,#9e845e,0.01,#b59667,0.01,#ded7d5,0.01,#b37148,0.0,#e5c084
6087,0.54,#733323,0.31,#31120c,0.11,#8a6b44,0.01,#b79668,0.01,#9c8162,0.01,#dfd8d5,0.0,#b36d47,0.0,#e1c086
6088,0.56,#733323,0.3,#31120c,0.11,#8f6e45,0.01,#b99467,0.01,#ded7d4,0.01,#9b7e66,0.01,#b36d47,0.0,#e3c288
6089,0.53,#723323,0.31,#31130c,0.12,#8a6a43,0.01,#b79564,0.01,#9c8164,0.01,#dfd8d5,0.01,#b26c46,0.0,#e1bf87
6090,0.53,#723323,0.31,#31130c,0.11,#8c6b44,0.02,#9f885e,0.01,#b17046,0.01,#bb9566,0.01,#ded8d5,0.0,#e4c387
6091,0.79,#3c201a,0.17,#642b22,0.01,#ca8c59,0.01,#ecbd7a,0.01,#8e5d3e,0.01,#bd6740,0.0,#f9e5a6,0.0,#9a724e
6092,0.8,#3d201a,0.15,#662b22,0.02,#866542,0.01,#eec682,0.01,#c17346,0.01,#cb986a,0.01,#e8ded0,0.0,#9a786c
6093,0.77,#3e211b,0.12,#6a2d24,0.06,#7d6843,0.01,#eac582,0.01,#c37347,0.01,#ca976a,0.01,#e8ded1,0.01,#9b8565
6094,0.71,#3c201a,0.18,#642f24,0.07,#7b653e,0.01,#c17346,0.01,#edc681,0.01,#cb9769,0.01,#e8dfd0,0.0,#9a776c
6095,0.76,#3d211b,0.19,#642f25,0.01,#896241,0.01,#efc682,0.01,#c17246,0.01,#ca976a,0.01,#e8decf,0.0,#9b786e
6096,0.77,#3e211b,0.15,#652d23,0.02,#896642,0.01,#a19463,0.01,#e6c581,0.01,#c19b68,0.01,#c07246,0.01,#e7ddcf
6097,0.76,#3e211b,0.12,#6a2b21,0.04,#866d44,0.03,#cdbb78,0.02,#a08f60,0.02,#c09d69,0.01,#c37547,0.01,#e6dbce
6098,0.77,#3d1f19,0.11,#6b2e23,0.08,#877144,0.02,#a18e5e,0.01,#c47446,0.01,#efc883,0.01,#e6dccf,0.01,#cb986c
6099,0.73,#3a1f19,0.17,#663025,0.06,#7a613f,0.01,#9c8b65,0.01,#c37346,0.01,#c7986d,0.01,#f1c782,0.01,#e5dccf
6100,0.74,#3b201a,0.17,#642f25,0.03,#ccbb79,0.02,#8b6844,0.01,#c49b69,0.01,#9c8e63,0.01,#c47446,0.01,#e7dece
6101,0.75,#3a201a,0.15,#652d23,0.05,#856e43,0.01,#c49967,0.01,#e7c27f,0.01,#c27346,0.01,#e8decd,0.01,#9c8662
6102,0.37,#391d14,0.33,#6c3426,0.17,#e8dc8e,0.07,#fafab8,0.03,#966840,0.02,#b4854b,0.01,#bb9969,0.0,#997969
6103,0.35,#6c3426,0.35,#3a1d15,0.18,#efe395,0.04,#f8f7b5,0.04,#976940,0.02,#b4834a,0.01,#bc9668,0.0,#9a7a69
6104,0.35,#3b1e15,0.34,#6d3526,0.23,#eee192,0.03,#966740,0.02,#b5864c,0.02,#f1efbc,0.01,#bb976b,0.0,#97786b
6105,0.35,#3c1e15,0.31,#6d3526,0.24,#e7d788,0.03,#96663f,0.02,#f4f5b7,0.02,#b4824a,0.01,#bd9869,0.0,#957b6e
6106,0.34,#3c1d15,0.31,#6e3427,0.28,#eadc8e,0.03,#97663f,0.02,#b27f4a,0.01,#bc996c,0.01,#e9e1c9,0.0,#9a7a6b
6107,0.32,#381b15,0.32,#6e3527,0.27,#e8d98d,0.04,#96663f,0.02,#b3804b,0.02,#ba9966,0.01,#ede8c6,0.0,#9d7a67
6108,0.34,#6f3527,0.33,#3a1c14,0.17,#ebdd8f,0.07,#fafabe,0.04,#97663e,0.02,#bb9c66,0.02,#b4834b,0.0,#9c7b68
6109,0.37,#703728,0.33,#3b1d15,0.12,#fbfcbf,0.09,#efe295,0.05,#96663e,0.02,#b5834b,0.01,#be9768,0.0,#9c7969
6110,0.38,#703728,0.33,#3c1d16,0.19,#eada8c,0.05,#95653e,0.02,#b5834c,0.02,#be9b67,0.01,#e6ddcf,0.0,#9e7a68
6111,0.41,#6e3526,0.35,#3c1c15,0.09,#d1bb71,0.07,#9a7043,0.05,#b79a60,0.03,#b3844c,0.01,#e4dbd1,0.01,#a3825f
6112,0.41,#3b1b14,0.41,#6e3425,0.06,#b69157,0.04,#9b7347,0.04,#c6af69,0.02,#8e5e35,0.01,#e0c981,0.0,#8f4e3d
6113,0.42,#381913,0.42,#6c3225,0.06,#976c43,0.03,#f6f6c6,0.02,#b5804a,0.02,#e6d48f,0.02,#bb9763,0.01,#9b806a
6114,0.53,#6b3325,0.34,#371913,0.03,#f5f4c4,0.03,#98633f,0.03,#eedd96,0.02,#b57f4b,0.01,#bf9568,0.0,#947c6f
6115,0.62,#6c3426,0.3,#391b14,0.03,#966241,0.03,#f1e197,0.01,#e8e4c3,0.01,#bc956b,0.01,#b1794c,0.0,#927b6f
6116,0.68,#6b3526,0.26,#3d1d15,0.02,#e2cb84,0.02,#956242,0.01,#bc936a,0.01,#d8d3d0,0.0,#917a72,0.0,#af764d
6117,0.62,#6b3325,0.32,#3a1b14,0.03,#95603e,0.01,#bd9468,0.01,#d8d4cf,0.0,#8d7b74,0.0,#e0bd81,0.0,#b0794e
6118,0.56,#6d3326,0.38,#371913,0.03,#906e47,0.01,#bc9368,0.01,#d9d4ce,0.01,#917c6b,0.0,#e6c78c,0.0,#b0784e
6119,0.52,#6f3325,0.4,#361813,0.04,#8f7047,0.01,#b89763,0.01,#9b8761,0.01,#d6d1d0,0.01,#e2c083,0.0,#af764a
6120,0.53,#6f3426,0.35,#341813,0.09,#866b45,0.01,#be9468,0.01,#948168,0.01,#d9d3d1,0.0,#dfba7f,0.0,#b1764a
6121,0.5,#6e3427,0.36,#351913,0.09,#886e47,0.03,#9c8a5e,0.01,#bb9468,0.01,#dad3d2,0.0,#ddba7e,0.0,#b0754b
6122,0.44,#6c3124,0.38,#321611,0.12,#8c7148,0.03,#b09c61,0.02,#7e4d2f,0.01,#894437,0.01,#b28053,0.0,#a6945c
6123,0.46,#6f3426,0.37,#311511,0.07,#b39c5f,0.05,#917448,0.02,#a28e5b,0.02,#c4af6d,0.0,#af7d4d,0.0,#d7cfcd
6124,0.43,#713327,0.4,#301512,0.07,#c9b169,0.04,#ba9f61,0.04,#8d6943,0.01,#9a8768,0.01,#b2744b,0.0,#d6cfce
6125,0.43,#301411,0.41,#713427,0.05,#b9a060,0.05,#8d6e46,0.04,#cab268,0.01,#b2854e,0.01,#9a896d,0.0,#d9d3d1
6126,0.42,#2e1310,0.41,#703326,0.06,#c5af6a,0.05,#b8a062,0.05,#907146,0.01,#9f8c64,0.01,#b07d4b,0.0,#dbd4d4
6127,0.49,#311511,0.4,#6f3227,0.04,#8c6c46,0.03,#b89f64,0.02,#c5ad69,0.01,#9f8a5e,0.0,#d7d1d0,0.0,#b27449
6128,0.51,#311512,0.39,#703126,0.04,#8a6b47,0.02,#9e8a5e,0.02,#b59b66,0.01,#c5b06d,0.0,#d4cdcc,0.0,#b27349
6129,0.54,#311511,0.4,#6f3225,0.02,#b8a065,0.02,#8f6744,0.01,#c3ae6b,0.01,#97856a,0.0,#d5cece,0.0,#b27448
6130,0.55,#301511,0.39,#6e3225,0.03,#886845,0.01,#9a8563,0.01,#b59b65,0.0,#d5cecd,0.0,#b4784a,0.0,#c5af71
6131,0.49,#301512,0.4,#6b3326,0.04,#b09e63,0.04,#836643,0.02,#9f8f60,0.0,#d6cfce,0.0,#b07348,0.0,#bbab70
6132,0.61,#30140f,0.18,#682a21,0.08,#f7db8b,0.08,#fcf9c4,0.03,#d08959,0.01,#935d45,0.01,#cb7448,0.0,#9e7054
6133,0.61,#30140e,0.17,#672b20,0.11,#f8e191,0.06,#fafad5,0.02,#cc9062,0.02,#cf7c4d,0.01,#956147,0.01,#917f76
6134,0.6,#30140f,0.18,#672b21,0.11,#f8e291,0.06,#fafad5,0.02,#cd9162,0.02,#cf7c4d,0.01,#946046,0.01,#917f76
6135,0.61,#2f140e,0.17,#672b21,0.11,#f7e091,0.06,#fafad4,0.02,#cd7b4d,0.02,#cb9163,0.01,#946046,0.01,#907e76
6136,0.6,#30140f,0.18,#672b21,0.11,#f8e191,0.06,#fafad5,0.02,#cc9163,0.02,#ce7b4e,0.01,#946047,0.01,#917d74
6137,0.6,#30140f,0.18,#672a20,0.11,#f8df90,0.06,#fafad5,0.02,#cc9063,0.02,#ce7a4d,0.01,#946146,0.01,#917e76
6138,0.61,#2f150f,0.17,#672b21,0.11,#f7df90,0.06,#fafad6,0.02,#cc9163,0.02,#cc7a4e,0.01,#926047,0.01,#917f76
6139,0.6,#30140f,0.18,#672b20,0.11,#f8df90,0.06,#f9f9d4,0.02,#cc794d,0.02,#ca9064,0.01,#936046,0.01,#917f76
6140,0.61,#30140f,0.17,#672b21,0.11,#f7df90,0.06,#faf9d5,0.02,#cc784d,0.02,#c99064,0.01,#956047,0.01,#927f78
6141,0.61,#30140e,0.17,#672b21,0.11,#f8e091,0.06,#faf9d4,0.02,#cb794d,0.02,#c89266,0.01,#946045,0.0,#907e77
6142,0.62,#30140f,0.17,#672b22,0.09,#fcf7c2,0.08,#f7da8c,0.03,#cc8759,0.01,#935e45,0.01,#c77048,0.0,#9d6f54
6143,0.61,#30130f,0.17,#672a21,0.1,#f7e091,0.06,#faf9d3,0.02,#cb794d,0.02,#c99164,0.01,#946047,0.01,#8e7871
6144,0.62,#30140f,0.16,#672c22,0.1,#f7e091,0.07,#faf8d0,0.02,#ca9064,0.02,#ca784d,0.01,#946047,0.01,#8d7870
6145,0.61,#30140e,0.17,#682c21,0.09,#f7e090,0.07,#faf8ce,0.02,#ca784d,0.02,#cb9364,0.01,#946146,0.01,#8e7971
6146,0.62,#30140f,0.16,#672c21,0.09,#f7df90,0.07,#faf8cf,0.02,#ca784d,0.02,#cb9264,0.01,#936046,0.01,#8f796f
6147,0.44,#773829,0.33,#411c16,0.08,#96643f,0.05,#b99e64,0.05,#d0ba7a,0.02,#9f8963,0.01,#b8794a,0.01,#edeac8
6148,0.46,#34130e,0.36,#6b2e21,0.1,#947247,0.03,#b69860,0.02,#9b8560,0.01,#eeecc3,0.01,#d9c17e,0.01,#b07c4a
6149,0.44,#35140f,0.37,#6b2e21,0.06,#977448,0.06,#b69a60,0.03,#d9c37d,0.02,#9b8561,0.01,#b07d4b,0.01,#e5e3cc
6150,0.46,#35140f,0.36,#6b2e21,0.09,#b69c60,0.05,#9a7447,0.02,#dbc07c,0.01,#958266,0.01,#b17d4b,0.01,#e0dddb
6151,0.45,#36150f,0.36,#6b2f21,0.07,#b89c60,0.05,#997245,0.03,#cbb16e,0.01,#94816a,0.01,#b17d4b,0.01,#dfdcd9
6152,0.47,#35140e,0.35,#6a2f20,0.05,#b79b60,0.05,#977145,0.05,#d0b972,0.01,#91806b,0.01,#b17a49,0.01,#dfdcda
6153,0.48,#34130e,0.35,#6a2e20,0.06,#936e44,0.05,#d1ba74,0.04,#b79b62,0.01,#968266,0.01,#b17b4a,0.01,#dfdcda
6154,0.49,#34130e,0.35,#6a2e20,0.06,#936d44,0.04,#d2ba75,0.03,#ba9e64,0.01,#968265,0.01,#b17a49,0.01,#dfddda
6155,0.51,#34130e,0.36,#692e20,0.05,#926a42,0.04,#b79c63,0.02,#d1b874,0.01,#988465,0.01,#b27547,0.01,#dfdcda
6156,0.51,#33130e,0.37,#692d1f,0.04,#947448,0.03,#b08d58,0.02,#835737,0.02,#bfa668,0.0,#e8c28e,0.0,#a9663a
6157,0.51,#33120d,0.37,#682c1e,0.05,#937347,0.03,#835937,0.02,#b28a55,0.01,#c1a86a,0.0,#dec087,0.0,#a9683a
6158,0.51,#34110c,0.35,#672d1f,0.08,#8f6c43,0.03,#7f5534,0.02,#b48955,0.01,#bfa567,0.0,#d7bb7c,0.0,#8c493a
6159,0.5,#32110c,0.34,#622a1d,0.11,#84613c,0.02,#ac7748,0.01,#ceb172,0.01,#7a4c2d,0.01,#b3965a,0.0,#6e4032
6160,0.54,#34110c,0.33,#673020,0.07,#927145,0.04,#825b38,0.01,#b58451,0.01,#f4e198,0.0,#e2b66f,0.0,#ab683a
6161,0.55,#34120d,0.33,#673020,0.06,#917044,0.03,#825a37,0.02,#b48b53,0.01,#f9f2a6,0.0,#dbb76f,0.0,#734e40
6162,0.52,#34120e,0.33,#662d1f,0.1,#8e6c44,0.02,#b18953,0.01,#efd58d,0.01,#7e5333,0.0,#7a4837,0.0,#c0a262
6163,0.51,#35120e,0.33,#682c1e,0.12,#917145,0.02,#b28d54,0.01,#e0c47d,0.0,#865632,0.0,#804b37,0.0,#c9a866
6164,0.5,#33110c,0.31,#65291c,0.12,#8f6d42,0.02,#c3a766,0.02,#ab854f,0.02,#7c4030,0.0,#3c3530,0.0,#b19557
6165,0.44,#2f100c,0.33,#61261a,0.08,#855f3b,0.07,#ae935a,0.04,#78392b,0.03,#a27345,0.01,#36312d,0.0,#a48251
6166,0.43,#2f0f0b,0.34,#5e2419,0.08,#805737,0.07,#b1945b,0.03,#6f362a,0.02,#a07044,0.01,#3a302d,0.01,#a3814b
6167,0.42,#2f100b,0.36,#5e2519,0.1,#825c39,0.06,#b2975d,0.02,#6b362b,0.02,#a16e42,0.01,#a1814c,0.01,#764125
6168,0.41,#2d0f0b,0.36,#5f2419,0.09,#805939,0.06,#ac9058,0.04,#74362a,0.03,#9c6b41,0.01,#9d7d4a,0.01,#3a312e
6169,0.43,#2f0f0b,0.35,#5d2419,0.1,#7f5838,0.06,#ac9259,0.03,#6c362a,0.02,#9f6940,0.01,#753f24,0.01,#9f7e4a
6170,0.47,#31110c,0.37,#65281c,0.09,#875a3a,0.02,#a88b54,0.01,#79442a,0.01,#7d3c2f,0.01,#bc9e63,0.01,#aa6b42
6171,0.48,#33120d,0.42,#6b2f20,0.06,#8a653e,0.02,#b7985f,0.02,#9c804e,0.0,#b17343,0.0,#d5b76e,0.0,#fef6cf
6172,0.45,#63271b,0.38,#34120c,0.09,#815637,0.02,#a58750,0.02,#bc9f63,0.02,#734128,0.01,#79392d,0.01,#a76940
6173,0.44,#39140f,0.41,#693021,0.07,#8d633d,0.04,#9f804e,0.03,#b59159,0.0,#b07242,0.0,#d3b472,0.0,#f9eeac
6174,0.48,#63271b,0.33,#34110c,0.08,#835939,0.04,#a88952,0.02,#784328,0.02,#be9e61,0.02,#a66c41,0.01,#83392e
